Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Trees,Yield
Brazil,2014,2017,5,130.0,130.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,101.0,0.0,0.7769
Brazil,2015,2018,5,147.0,147.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,0.0,0.7823
Brazil,2016,2018,5,155.0,155.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,121.0,121.0,0.0,0.7806
Brazil,2017,2018,5,168.0,168.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,131.0,131.0,0.0,0.7798
Brazil,2018,2019,4,175.0,175.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,135.0,135.0,0.0,0.7714
Brazil,2019,2020,4,180.0,180.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.7778
Brazil,2020,2021,4,180.0,180.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.7778
Brazil,2021,2022,4,185.0,185.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.7838
Brazil,2022,2023,4,190.0,190.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,0.0,0.7895
Brazil,2023,2024,1,195.0,195.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,155.0,155.0,0.0,0.7949
Congo (Kinshasa),2014,2021,2,273.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,45.0,46.0,0.0,0.1648
Congo (Kinshasa),2015,2021,2,277.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0,46.0,47.0,0.0,0.1661
Congo (Kinshasa),2016,2021,2,275.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,46.0,45.0,46.0,0.0,0.1636
Congo (Kinshasa),2017,2021,2,278.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0,46.0,47.0,0.0,0.1655
Congo (Kinshasa),2018,2021,2,279.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0,46.0,47.0,0.0,0.1649
Congo (Kinshasa),2019,2021,2,280.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,47.0,46.0,47.0,0.0,0.1643
Congo (Kinshasa),2020,2021,4,285.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,47.0,48.0,0.0,0.1649
Congo (Kinshasa),2021,2022,4,285.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,47.0,48.0,0.0,0.1649
Congo (Kinshasa),2022,2023,4,285.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,48.0,48.0,0.0,0.1649
Congo (Kinshasa),2023,2024,1,285.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,0.0,0.1649
Cameroon,2014,2020,12,138.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,135.0,135.0,0.0,0.9783
Cameroon,2015,2020,12,148.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,150.0,0.0,1.0135
Cameroon,2016,2020,12,161.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.8696
Cameroon,2017,2020,12,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2018,2020,12,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2019,2020,12,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2020,2021,4,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2021,2022,4,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2022,2023,4,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Cameroon,2023,2024,1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.8529
Colombia,2014,2023,7,374.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,257.0,257.0,257.0,0.0,0.6872
Colombia,2015,2023,7,396.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,246.0,246.0,246.0,0.0,0.6212
Colombia,2016,2023,7,422.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,307.0,307.0,307.0,0.0,0.7275
Colombia,2017,2023,7,448.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,321.0,321.0,321.0,0.0,0.7165
Colombia,2018,2023,7,465.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,326.0,326.0,326.0,0.0,0.7011
Colombia,2019,2023,7,480.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,301.0,301.0,301.0,0.0,0.6271
Colombia,2020,2023,7,483.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,292.0,292.0,0.0,0.6046
Colombia,2021,2023,7,487.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,316.0,316.0,316.0,0.0,0.6489
Colombia,2022,2023,7,510.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,330.0,330.0,330.0,0.0,0.6471
Colombia,2023,2024,1,540.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,350.0,350.0,0.0,0.6481
Costa Rica,2014,2023,3,69.0,0.0,0.0,0.0,0.0,0.0,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,37.0,50.0,50.0,50.0,0.0,0.5362
Costa Rica,2015,2023,3,72.0,0.0,0.0,0.0,0.0,0.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,57.0,57.0,57.0,0.0,0.6806
Costa Rica,2016,2023,3,77.0,0.0,0.0,0.0,0.0,0.0,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,58.0,58.0,58.0,0.0,0.6364
Costa Rica,2017,2023,3,77.0,0.0,0.0,0.0,0.0,0.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,60.0,60.0,60.0,0.0,0.6364
Costa Rica,2018,2023,3,72.0,0.0,0.0,0.0,0.0,0.0,13.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,49.0,62.0,62.0,62.0,0.0,0.6806
Costa Rica,2019,2023,3,76.0,0.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,66.0,66.0,66.0,0.0,0.6842
Costa Rica,2020,2023,6,76.0,0.0,0.0,0.0,0.0,0.0,30.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,52.0,82.0,82.0,82.0,0.0,0.6842
Costa Rica,2021,2023,6,77.0,0.0,0.0,0.0,0.0,0.0,49.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,66.0,115.0,115.0,115.0,0.0,0.8571
Costa Rica,2022,2023,10,77.0,0.0,0.0,0.0,0.0,0.0,50.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,116.0,116.0,116.0,0.0,0.8571
Costa Rica,2023,2024,1,78.0,0.0,0.0,0.0,0.0,0.0,50.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,68.0,118.0,118.0,118.0,0.0,0.8718
Benin,2014,2021,3,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.1389
Benin,2015,2021,3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.1429
Benin,2016,2021,3,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.1316
Benin,2017,2021,3,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.1282
Benin,2018,2021,3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Benin,2019,2021,3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Benin,2020,2021,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Benin,2021,2022,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Benin,2022,2023,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Benin,2023,2024,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.125
Dominican Republic,2014,2015,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2015,2016,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2016,2017,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2017,2018,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2018,2019,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2019,2020,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2020,2021,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2021,2022,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2022,2023,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
Dominican Republic,2023,2024,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.7857
European Union,2014,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,28.0,28.0,0.0,0.0
European Union,2015,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
European Union,2016,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
European Union,2017,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
European Union,2018,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,2019,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,2020,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,2021,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,2022,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
European Union,2023,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,2014,2021,11,272.0,0.0,10.0,0.0,0.0,0.0,0.0,145.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,177.0,145.0,177.0,0.0,0.614
Ecuador,2015,2021,11,290.0,0.0,32.0,0.0,0.0,0.0,0.0,140.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,160.0,140.0,160.0,0.0,0.4414
Ecuador,2016,2021,11,264.0,0.0,20.0,0.0,0.0,0.0,0.0,140.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,161.0,140.0,161.0,0.0,0.5341
Ecuador,2017,2022,5,260.0,0.0,21.0,0.0,0.0,0.0,0.0,140.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,166.0,140.0,166.0,0.0,0.5577
Ecuador,2018,2022,5,224.0,0.0,26.0,0.0,0.0,0.0,0.0,135.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,166.0,135.0,166.0,0.0,0.625
Ecuador,2019,2022,5,201.0,0.0,31.0,0.0,0.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,153.0,115.0,153.0,0.0,0.607
Ecuador,2020,2022,5,188.0,0.0,38.0,0.0,0.0,0.0,0.0,115.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,150.0,115.0,150.0,0.0,0.5957
Ecuador,2021,2022,9,175.0,0.0,35.0,0.0,0.0,0.0,0.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,126.0,100.0,126.0,0.0,0.52
Ecuador,2022,2023,4,200.0,0.0,26.0,0.0,0.0,0.0,0.0,115.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,141.0,115.0,141.0,0.0,0.575
Ecuador,2023,2024,1,200.0,0.0,26.0,0.0,0.0,0.0,0.0,115.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,141.0,115.0,141.0,0.0,0.575
Ghana,2014,2022,9,535.0,0.0,0.0,0.0,17.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,71.0,71.0,54.0,71.0,0.0,0.1327
Ghana,2015,2020,11,426.0,0.0,0.0,0.0,4.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,72.0,72.0,68.0,72.0,0.0,0.169
Ghana,2016,2020,11,434.0,0.0,0.0,0.0,7.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,75.0,75.0,68.0,75.0,0.0,0.1728
Ghana,2017,2020,11,347.0,0.0,0.0,0.0,10.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,78.0,79.0,69.0,79.0,0.0,0.2248
Ghana,2018,2020,11,351.0,0.0,0.0,0.0,2.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,80.0,78.0,80.0,0.0,0.2279
Ghana,2019,2022,9,356.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,78.0,77.0,78.0,0.0,0.2191
Ghana,2020,2022,9,358.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,80.0,0.0,0.2235
Ghana,2021,2023,5,360.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,84.0,84.0,84.0,0.0,0.2278
Ghana,2022,2023,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,0.0,0.2333
Ghana,2023,2024,1,360.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,0.0,0.2333
Guatemala,2014,2021,2,120.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.875
Guatemala,2015,2021,2,140.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,0.0,0.8929
Guatemala,2016,2021,3,165.0,0.0,0.0,0.0,12.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,150.0,150.0,144.0,150.0,0.0,0.9091
Guatemala,2017,2021,3,166.0,0.0,0.0,0.0,17.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,185.0,185.0,168.0,185.0,0.0,1.1145
Guatemala,2018,2021,3,172.0,0.0,0.0,0.0,13.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,200.0,200.0,186.0,200.0,0.0,1.1628
Guatemala,2019,2021,3,172.0,0.0,0.0,0.0,23.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,170.0,170.0,146.0,170.0,0.0,0.9884
Guatemala,2020,2022,4,175.0,0.0,0.0,0.0,4.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,170.0,170.0,162.0,170.0,0.0,0.9714
Guatemala,2021,2023,4,180.0,0.0,0.0,0.0,3.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,175.0,175.0,172.0,175.0,0.0,0.9722
Guatemala,2022,2023,5,180.0,0.0,0.0,0.0,8.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,178.0,178.0,170.0,178.0,0.0,0.9889
Guatemala,2023,2024,1,182.0,0.0,0.0,0.0,10.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,180.0,180.0,170.0,180.0,0.0,0.989
Guinea,2014,2017,4,310.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.171
Guinea,2015,2019,5,315.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1683
Guinea,2016,2021,3,316.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1677
Guinea,2017,2021,3,317.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1672
Guinea,2018,2021,3,318.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1667
Guinea,2019,2021,3,319.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1661
Guinea,2020,2021,4,320.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1656
Guinea,2021,2022,4,320.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1656
Guinea,2022,2023,4,320.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1656
Guinea,2023,2024,1,320.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,0.0,0.1656
Honduras,2014,2017,4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,110.0,111.0,110.0,111.0,0.0,0.8462
Honduras,2015,2021,5,135.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,0.0,0.8519
