Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Trees,Yield
Australia,1974,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0
Australia,1975,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Australia,1976,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0
Belgium-Luxembourg,1964,2006,6,0.0,0.0,0.0,0.0,1.0,0.0,35.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,35.0,34.0,35.0,0.0,0.0
Belgium-Luxembourg,1965,2006,6,0.0,0.0,0.0,0.0,1.0,0.0,44.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,44.0,43.0,44.0,0.0,0.0
Belgium-Luxembourg,1966,2006,6,0.0,0.0,0.0,0.0,1.0,0.0,40.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,40.0,39.0,40.0,0.0,0.0
Belgium-Luxembourg,1967,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,29.0,29.0,0.0,0.0
Belgium-Luxembourg,1968,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,34.0,34.0,0.0,0.0
Belgium-Luxembourg,1969,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,0.0
Belgium-Luxembourg,1970,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0,0.0
Belgium-Luxembourg,1971,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,22.0,0.0,0.0
Belgium-Luxembourg,1972,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0
Belgium-Luxembourg,1973,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0
Belgium-Luxembourg,1974,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0
Belgium-Luxembourg,1975,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,18.0,0.0,0.0
Belgium-Luxembourg,1976,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.0,0.0
Belgium-Luxembourg,1977,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0
Belgium-Luxembourg,1978,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,18.0,0.0,0.0
Belgium-Luxembourg,1979,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,14.0,0.0,0.0
Belgium-Luxembourg,1980,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0
Belgium-Luxembourg,1982,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Solomon Islands,1964,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0
Solomon Islands,1965,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,0.0,0.0
Solomon Islands,1966,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0
Solomon Islands,1967,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0
Solomon Islands,1968,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0
Solomon Islands,1969,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,0.0,0.0
Solomon Islands,1970,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,0.0,0.0
Solomon Islands,1971,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,0.0,0.0
Solomon Islands,1972,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0
Solomon Islands,1973,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0
Solomon Islands,1974,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,28.0,0.0,0.0
Solomon Islands,1975,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0
Solomon Islands,1976,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,29.0,0.0,29.0,0.0,0.0
Solomon Islands,1977,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,28.0,0.0,0.0
Solomon Islands,1978,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,24.0,0.0,0.0,0.0,33.0,33.0,9.0,33.0,0.0,0.0
Solomon Islands,1979,2006,6,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,19.0,0.0,0.0,0.0,32.0,32.0,13.0,32.0,0.0,0.0
Solomon Islands,1980,2006,6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,0.0,0.0,0.0,32.0,32.0,6.0,32.0,0.0,0.0
Solomon Islands,1981,2006,6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,0.0,0.0,33.0,33.0,7.0,33.0,0.0,0.0
Solomon Islands,1982,2006,6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,28.0,28.0,2.0,28.0,0.0,0.0
Solomon Islands,1983,2006,6,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,43.0,43.0,1.0,43.0,0.0,0.0
Solomon Islands,1984,2006,6,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,45.0,45.0,1.0,45.0,0.0,0.0
Solomon Islands,1985,2006,6,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0
Solomon Islands,1986,2006,6,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,28.0,0.0,0.0
Solomon Islands,1987,2006,6,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,27.0,27.0,5.0,27.0,0.0,0.0
Solomon Islands,1988,2006,6,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,29.0,0.0,0.0,0.0,39.0,39.0,5.0,39.0,0.0,0.0
Solomon Islands,1989,2006,6,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,28.0,0.0,0.0,0.0,33.0,38.0,5.0,38.0,0.0,0.0
Solomon Islands,1990,2006,6,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1991,2006,6,0.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,27.0,0.0,0.0,0.0,35.0,40.0,8.0,40.0,0.0,0.0
Solomon Islands,1992,2006,6,0.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,27.0,0.0,0.0,0.0,35.0,40.0,8.0,40.0,0.0,0.0
Solomon Islands,1993,2006,6,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,28.0,0.0,0.0,0.0,35.0,40.0,7.0,40.0,0.0,0.0
Solomon Islands,1994,2006,6,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1995,2006,6,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1996,2006,6,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1997,2006,6,0.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1998,2006,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,30.0,0.0,0.0,0.0,35.0,40.0,5.0,40.0,0.0,0.0
Solomon Islands,1999,2006,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,25.0,1.0,25.0,0.0,0.0
Solomon Islands,2000,2006,6,0.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0,25.0,30.0,9.0,30.0,0.0,0.0
Solomon Islands,2001,2006,6,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0,27.0,9.0,27.0,0.0,0.0
Solomon Islands,2002,2013,12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,25.0,15.0,25.0,0.0,0.0
Solomon Islands,2003,2013,12,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,25.0,32.0,14.0,32.0,0.0,0.0
Solomon Islands,2004,2013,12,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,32.0,13.0,32.0,0.0,0.0
Solomon Islands,2005,2013,12,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,32.0,12.0,32.0,0.0,0.0
Solomon Islands,2006,2014,3,56.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,41.0,12.0,41.0,0.0,0.625
Solomon Islands,2007,2014,3,59.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,35.0,42.0,13.0,42.0,0.0,0.5932
Solomon Islands,2008,2014,3,59.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,32.0,32.0,15.0,32.0,0.0,0.5424
Solomon Islands,2009,2015,5,52.0,0.0,8.0,0.0,19.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,33.0,41.0,18.0,41.0,0.0,0.6346
Solomon Islands,2010,2015,5,52.0,0.0,12.0,0.0,14.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,32.0,44.0,18.0,44.0,0.0,0.6154
Solomon Islands,2011,2015,5,53.0,0.0,7.0,0.0,21.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,32.0,39.0,20.0,39.0,0.0,0.6038
Solomon Islands,2012,2022,5,53.0,0.0,5.0,0.0,20.0,0.0,0.0,5.0,5.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,37.0,29.0,37.0,0.0,0.6038
Solomon Islands,2013,2022,5,53.0,0.0,5.0,0.0,15.0,0.0,0.0,5.0,5.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,37.0,27.0,37.0,0.0,0.6038
Solomon Islands,2014,2022,5,52.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,36.0,29.0,36.0,0.0,0.5962
Solomon Islands,2015,2022,5,52.0,0.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,29.0,34.0,19.0,34.0,0.0,0.5577
Solomon Islands,2016,2022,5,52.0,0.0,5.0,0.0,22.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,32.0,37.0,15.0,37.0,0.0,0.6154
Solomon Islands,2017,2022,5,53.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,33.0,33.0,21.0,33.0,0.0,0.6226
Solomon Islands,2018,2022,5,54.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,35.0,29.0,35.0,0.0,0.6481
Solomon Islands,2019,2022,5,54.0,0.0,5.0,0.0,5.0,0.0,0.0,7.0,4.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,37.0,28.0,37.0,0.0,0.5926
Solomon Islands,2020,2022,5,54.0,0.0,4.0,0.0,5.0,0.0,0.0,7.0,3.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,36.0,28.0,36.0,0.0,0.5926
Solomon Islands,2021,2022,5,54.0,0.0,3.0,0.0,5.0,0.0,0.0,7.0,2.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,35.0,28.0,35.0,0.0,0.5926
Solomon Islands,2022,2023,5,54.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,34.0,28.0,34.0,0.0,0.5926
Sri Lanka,1964,2006,6,0.0,0.0,0.0,0.0,41.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,271.0,271.0,230.0,271.0,0.0,0.0
Sri Lanka,1965,2006,6,0.0,0.0,0.0,0.0,21.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,223.0,223.0,202.0,223.0,0.0,0.0
Sri Lanka,1966,2006,6,0.0,0.0,0.0,0.0,16.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,191.0,191.0,175.0,191.0,0.0,0.0
Sri Lanka,1967,2006,6,0.0,0.0,0.0,0.0,21.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,194.0,194.0,173.0,194.0,0.0,0.0
Sri Lanka,1968,2006,6,0.0,0.0,0.0,0.0,19.0,0.0,0.0,156.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,200.0,200.0,156.0,200.0,0.0,0.0
Sri Lanka,1969,2006,6,0.0,0.0,25.0,0.0,15.0,0.0,0.0,176.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,186.0,211.0,176.0,211.0,0.0,0.0
Sri Lanka,1970,2006,6,0.0,0.0,20.0,0.0,19.0,0.0,0.0,214.0,14.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,227.0,247.0,214.0,247.0,0.0,0.0
Sri Lanka,1971,2006,6,0.0,0.0,14.0,0.0,49.0,0.0,0.0,216.0,5.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,256.0,270.0,216.0,270.0,0.0,0.0
Sri Lanka,1972,2006,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,105.0,100.0,105.0,0.0,0.0
Sri Lanka,1973,2006,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,105.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,114.0,105.0,114.0,0.0,0.0
Sri Lanka,1974,2006,6,0.0,0.0,9.0,0.0,1.0,0.0,0.0,195.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,212.0,195.0,212.0,0.0,0.0
Sri Lanka,1975,2006,6,0.0,0.0,16.0,0.0,1.0,0.0,0.0,163.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.0,173.0,163.0,173.0,0.0,0.0
Sri Lanka,1976,2006,6,0.0,0.0,9.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,82.0,80.0,82.0,0.0,0.0
Sri Lanka,1977,2006,6,0.0,0.0,2.0,0.0,1.0,0.0,0.0,130.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,131.0,133.0,130.0,133.0,0.0,0.0
Sri Lanka,1978,2006,6,0.0,0.0,2.0,0.0,1.0,0.0,0.0,163.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,168.0,163.0,168.0,0.0,0.0
Sri Lanka,1979,2006,6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,98.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,102.0,98.0,102.0,0.0,0.0
Sri Lanka,1980,2006,6,0.0,0.0,4.0,0.0,2.0,0.0,0.0,126.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,128.0,132.0,126.0,132.0,0.0,0.0
Sri Lanka,1981,2006,6,0.0,0.0,4.0,0.0,3.0,0.0,0.0,168.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,174.0,178.0,168.0,178.0,0.0,0.0
Sri Lanka,1982,2006,6,140.0,140.0,7.0,0.0,4.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,138.0,145.0,141.0,145.0,24000.0,0.9857
Sri Lanka,1983,2006,6,139.0,139.0,0.0,0.0,2.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,62.0,59.0,62.0,24000.0,0.446
Sri Lanka,1984,2006,6,139.0,139.0,1.0,0.0,10.0,0.0,0.0,211.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,240.0,241.0,211.0,241.0,24000.0,1.7266
Sri Lanka,1985,2006,6,139.0,139.0,20.0,0.0,10.0,0.0,0.0,242.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,242.0,262.0,242.0,262.0,24000.0,1.741
Sri Lanka,1986,2006,6,139.0,139.0,10.0,0.0,9.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,125.0,135.0,126.0,135.0,24000.0,0.8993
Sri Lanka,1987,2006,6,139.0,139.0,0.0,0.0,6.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,62.0,62.0,56.0,62.0,24000.0,0.446
Sri Lanka,1988,2006,6,139.0,139.0,0.0,0.0,8.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,130.0,130.0,122.0,130.0,24000.0,0.9353
Sri Lanka,1989,2006,6,138.0,138.0,0.0,0.0,7.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,128.0,128.0,121.0,128.0,23700.0,0.9275
Sri Lanka,1990,2006,6,137.0,137.0,0.0,0.0,7.0,0.0,0.0,110.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,129.0,129.0,110.0,129.0,23500.0,0.9416
Sri Lanka,1991,2006,6,75.0,75.0,12.0,0.0,7.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,61.0,73.0,66.0,73.0,13000.0,0.8133
Sri Lanka,1992,2006,6,75.0,75.0,0.0,0.0,6.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,48.0,48.0,42.0,48.0,13000.0,0.64
Sri Lanka,1993,2006,6,70.0,70.0,0.0,0.0,5.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,35.0,33.0,35.0,0.0,0.5
Sri Lanka,1994,2006,6,70.0,70.0,0.0,0.0,5.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,96.0,96.0,89.0,96.0,0.0,1.3714
Sri Lanka,1995,2006,6,70.0,70.0,0.0,0.0,5.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,103.0,103.0,93.0,103.0,0.0,1.4714
Sri Lanka,1996,2008,6,70.0,70.0,0.0,0.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,67.0,67.0,62.0,67.0,0.0,0.9571
Sri Lanka,1997,2008,6,70.0,70.0,0.0,0.0,5.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,0.0,1.0
Sri Lanka,1998,2008,6,70.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,65.0,65.0,0.0,0.9286
Sri Lanka,1999,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,0.0,0.0
Sri Lanka,2000,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,122.0,122.0,107.0,122.0,0.0,0.0
Sri Lanka,2001,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,63.0,63.0,50.0,63.0,0.0,0.0
Sri Lanka,2002,2023,3,0.0,0.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,39.0,39.0,21.0,39.0,0.0,0.0
Sri Lanka,2003,2023,3,0.0,0.0,0.0,0.0,15.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,57.0,57.0,42.0,57.0,0.0,0.0
